district,type,name,address,tel,website,twd97E,twd97N,update_date
泰山區,大專院校,私立黎明技術學院,新北市泰山區黎明里黎專路2之2號,02-29097811,www.lit.edu.tw,292430.622726,2773220.1226,"2015-02-24 06:00:00.297"
泰山區,國民小學,市立同榮國小,新北市泰山區公園路33號,02-22968551,www.tres.ntpc.edu.tw,293161.624301,2771868.95939,"2015-02-24 06:00:00.297"
泰山區,國民小學,市立明志國小,新北市泰山區明志里新生路2號,02-29061133,www.mjes.ntpc.edu.tw,293094.604571,2770827.89678,"2015-02-24 06:00:00.297"
泰山區,國民小學,市立泰山國小,新北市泰山區泰林路二段255號,02-29095842,www.tses.ntpc.edu.tw,293548.606874,2772666.01898,"2015-02-24 06:00:00.297"
泰山區,國民小學,市立義學國小,新北市泰山區民生路30號,02-22972048,www.yses.ntpc.edu.tw/index.asp,293550.030095,2771635.12333,"2015-02-24 06:00:00.297"
泰山區,國民中學,市立泰山國中,新北市泰山區泰林路二段498號,02-29092864,www.ttcjh.ntpc.edu.tw,292970.624752,2773102.00509,"2015-02-24 06:00:00.297"
泰山區,國民中學,市立義學國中,新北市泰山區民生路33號,02-22961168,www.yhjh.ntpc.edu.tw,293463.239369,2771538.24741,"2015-02-24 06:00:00.297"
泰山區,高中職,市立泰山高中,新北市泰山區辭修路7號,02-22963625,www.tssh.ntpc.edu.tw,293371.606,2772144.981,"2015-02-24 06:00:00.297"
泰山區,大專院校,私立明志科大,新北市泰山區貴子里工專路84號,02-29089899,www.mit.edu.tw,292405.569333,2770377.89747,"2015-02-24 06:00:00.297"
新莊區,衛生機關,新北市新莊區衛生所,新北市新莊區中華路一段2號,02-29967123,xinzhuang.health.ntpc.gov.tw,295634.0,2769874.0,"2015-02-24 06:00:00.297"
新莊區,戶政機關,新北市新莊戶政事務所福營辦事處,新北市新莊區四維路9號2樓,02-22012128,www.xinzhuang.ris.ntpc.gov.tw,292767.549,2768558.065,"2015-02-24 06:00:00.297"
新莊區,戶政機關,新北市新莊戶政事務所,新北市新莊區中華路一段1號2樓,02-29912866,www.xinzhuang.ris.ntpc.gov.tw,295608.327,2769862.956,"2015-02-24 06:00:00.297"
新莊區,公所,新莊區公所,新北市新莊區中正路176號,02-29929891,www.xinzhuang.ntpc.gov.tw,295472.152,2769825.166,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市第二消防大隊,新北市新莊區中正路170號2樓,02-29985958,www.fire.ntpc.gov.tw,295507.630505,2769836.39702,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市福營消防分隊,新北市新莊區民安路359號,02-82015119,www.fire.ntpc.gov.tw,293529.08773,2768409.9757,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市新莊消防分隊,新北市新莊區中正路170號1樓,02-29924050,www.fire.ntpc.gov.tw,295505.210638,2769835.68072,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市中港消防分隊,新北市新莊區中原路325之2號,02-85216119,www.fire.ntpc.gov.tw,295024.728731,2771859.7872,"2015-02-24 06:00:00.297"
新莊區,其他機關,新莊區農會,新北市新莊區216號,02-29917171,,295256.0,2769781.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,五工派出所,新北市新莊區五工路95-1號,02-22993050,www.luzhou.police.ntpc.gov.tw,296153.0,2772877.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,中平派出所,新北市新莊區中平路288號,02-89919755,www.xinzhuang.police.ntpc.gov.tw,294908.0,2771470.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,新莊分局,新北市新莊區中正路150號,02-29924034,www.xinzhuang.police.ntpc.gov.tw,295589.0,2769858.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,丹鳳派出所,新北市新莊區雙鳳路75號,02-29083119,www.xinzhuang.police.ntpc.gov.tw,291869.0,2768902.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,光華派出所,新北市新莊區民安西路141號,02-22022677,www.xinzhuang.police.ntpc.gov.tw,293042.0,2767732.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,福營派出所,新北市新莊區福營路101號,02-29017434,www.xinzhuang.police.ntpc.gov.tw,293824.0,2769408.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,頭前派出所,新北市新莊區化成路312號,02-29921043,www.xinzhuang.police.ntpc.gov.tw,296999.0,2771203.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,中港派出所,新北市新莊區中港路352號,02-29932646,www.xinzhuang.police.ntpc.gov.tw,295611.0,2771029.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,新莊派出所,新北市新莊區新莊路212號,02-29924018,www.xinzhuang.police.ntpc.gov.tw,295736.0,2769680.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,新莊交通分隊,新北市新莊區雙鳳路75號3樓,02-29022116,www.xinzhuang.police.ntpc.gov.tw,291862.0,2768905.0,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市五工消防分隊,新北市新莊區五工路97巷5號,02-89903673,www.fire.ntpc.gov.tw,296089.353699,2772865.23399,"2015-02-24 06:00:00.297"
新莊區,消防機關,新北市頭前消防分隊,新北市新莊區幸福東路7號,02-29922259,www.fire.ntpc.gov.tw,296979.952383,2771311.0304,"2015-02-24 06:00:00.297"
新莊區,地政機關,新北市新莊地政事務所,新北市新莊區中華路一段3號,02-22779245,www.xinzhuang.land.ntpc.gov.tw,295598.0,2769927.0,"2015-02-24 06:00:00.297"
新莊區,其他機關,新北市新莊區調解委員會,新北市新莊區中正路176號,02-29910919,,295466.43,2769822.27,"2015-02-24 06:00:00.297"
新莊區,稅捐機關,新北市政府稅捐稽徵處新莊分處,新北市新莊區仁愛街56號,02-22771300,www.tax.ntpc.gov.tw/web/SG?pageID=24239,294845.371954,2769970.18119,"2015-02-24 06:00:00.297"
新莊區,稅捐機關,財政部北區國稅局新莊稽徵所第一辦公室,新北市新莊區仁愛街56號,02-29983201,www.ntbna.gov.tw,294856.771034,2769971.93633,"2015-02-24 06:00:00.297"
新莊區,稅捐機關,財政部北區國稅局新莊稽徵所第二辦公室,新北市新莊區中正路657號2樓,02-29080109,www.ntbna.gov.tw,293220.853941,2769225.91418,"2015-02-24 06:00:00.297"
新莊區,警察機關,新莊分局偵查隊,新北市新莊區中正路150號,02-29928918,www.xinzhuang.police.ntpc.gov.tw,295570.0,2769863.0,"2015-02-24 06:00:00.297"
新莊區,警察機關,新莊分局警備隊,新北市新莊區中正路150號,02-29927790,www.xinzhuang.police.ntpc.gov.tw,295608.0,2769864.0,"2015-02-24 06:00:00.297"
新莊區,完全中學,市立丹鳳高中,新北市新莊區龍安路72號,02-29089627,www.dfjh.ntpc.edu.tw,291970.529011,2768115.83732,"2015-02-24 06:00:00.297"
新莊區,大專院校,私立天主教輔仁大學,新北市新莊區中正路510號,02-29052000,www.fju.edu.tw,293838.04,2769480.862,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立中信國小,新北市新莊區中信街168號,02-85211131,www.ches.ntpc.edu.tw,295286.690326,2772051.00302,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立中港國小,新北市新莊區立志里中港一街142號,02-29925550,www.jgps.ntpc.edu.tw,295106.625261,2770934.90171,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立丹鳳國小,新北市新莊區雙鳳里新北大道七段437號,02-29035355,www.tfon.ntpc.edu.tw,291796.530034,2768583.85151,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立民安國小,新北市新莊區民安里民安路261號,02-22056777,www.maes.ntpc.edu.tw,293153.522482,2768306.84325,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立光華國小,新北市新莊區龍安路452號,02-22041493,www.ghes.ntpc.edu.tw,292959.486031,2767793.85141,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立昌平國小,新北市新莊區昌平街200號,02-29905492,www.cpps.ntpc.edu.tw,295962.637933,2772069.9545,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立昌隆國小,新北市新莊區昌隆街63號,02-29962351,www.clps.ntpc.edu.tw,295997.613775,2771568.94285,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立思賢國小,新北市新莊區自立街229號,02-29916991,www.sies.ntpc.edu.tw,296094.640094,2770972.91668,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立國泰國小,新北市新莊區中正路386號,02-29021287,www.gtps.ntpc.edu.tw,294563.552246,2769679.85493,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立新泰國小,新北市新莊區公園一路91號,02-29971005,www.stps.ntpc.edu.tw,294731.576288,2770131.86886,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立新莊國小,新北市新莊區立人里中正路86號,02-29980959,www.scps.ntpc.edu.tw,296011.589367,2770013.89816,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立裕民國小,新北市新莊區裕民街123號,02-29062407,www.ymes.ntpc.edu.tw,292247.526765,2768273.84072,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立榮富國小,新北市新莊區中和街193號,02-22769020,www.lfes.ntpc.edu.tw,295156.603201,2771613.92547,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立興化國小,新北市新莊區福興里五工二路50巷2號,02-22991001,www.tshes.ntpc.edu.tw,296617.676424,2773155.98579,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立頭前國小,新北市新莊區頭前里化成路231號,02-29920238,www.tcps.ntpc.edu.tw,296956.627493,2771734.97191,"2015-02-24 06:00:00.297"
新莊區,國民小學,市立豐年國小,新北市新莊區瓊泰路116號,02-22013560,www.fnes.ntpc.edu.tw,294820.553454,2769282.85231,"2015-02-24 06:00:00.297"
新莊區,國民中學,市立中平國中,新北市新莊區中平路385號,02-29908092,www.cpjh.ntpc.edu.tw,294797.035931,2771793.41658,"2015-02-24 06:00:00.297"
新莊區,國民中學,市立新泰國中,新北市新莊區新泰路359號,02-29962375,www.htjh.ntpc.edu.tw,294746.576377,2770527.87995,"2015-02-24 06:00:00.297"
新莊區,國民中學,市立新莊國中,新北市新莊區中正路211號,02-29938400,www.hcjh.ntpc.edu.tw,295593.82899,2769749.51005,"2015-02-24 06:00:00.297"
新莊區,國民中學,市立福營國中,新北市新莊區富國路105號,02-22045556,www.fyjh.ntpc.edu.tw,292657.523239,2768711.84015,"2015-02-24 06:00:00.297"
新莊區,國民中學,市立頭前國中,新北市新莊區思源路485號,02-85222862,www.tcjhs.ntpc.edu.tw,296301.669764,2771978.94508,"2015-02-24 06:00:00.297"
新莊區,高中職,私立恆毅中學,新北市新莊區中正路108號,02-29923619,www.hchs.ntpc.edu.tw,295775.610655,2769960.87691,"2015-02-24 06:00:00.297"
新莊區,高中職,市立新莊高中,新北市新莊區中平路135號,02-29912391,email.hcsh.ntpc.edu.tw,294764.598,2771166.907,"2015-02-24 06:00:00.297"
新莊區,大專院校,私立輔仁大學,新北市新莊區中正路510號,02-29052000,www.fju.edu.tw,293838.040226,2769480.862,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運頭前庄站,新北市新莊區,02-21812345,www.trtc.com.tw,296602.08620681,2770266.10364557,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運新莊站,新北市新莊區,02-21812345,www.trtc.com.tw,295627.57892995,2769848.30103595,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運輔大站,新北市新莊區,02-21812345,www.trtc.com.tw,293972.14558292,2769478.48075417,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運丹鳳站,新北市新莊區,02-21812345,www.trtc.com.tw,292655.66945474,2769047.49227456,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運迴龍站,新北市新莊區,02-21812345,www.trtc.com.tw,291535.68453791,2768270.22721036,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運新北產業園區站(施工中),新北市新莊區,02-21812345,www.trtc.com.tw,296390.64495923,2772696.38799552,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運新莊副都心站(施工中),新北市新莊區,02-21812345,www.trtc.com.tw,294980.39346355,2772401.24558252,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運泰山站(施工中),新北市新莊區,02-21812345,www.trtc.com.tw,294351.55889038,2771743.02163536,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運泰山貴和站(施工中),新北市新莊區,02-21812345,www.trtc.com.tw,292668.51565834,2769521.13456428,"2015-02-24 06:00:00.297"
新莊區,捷運站,捷運幸福站(施工中),新北市新莊區,02-21812345,www.trtc.com.tw,296403.85808267,2771335.27494307,"2015-02-24 06:00:00.297"
永和區,警察機關,永和分局,新北市永和區竹林路198號,02-29213119,www.yonghe.police.ntpc.gov.tw/,302522.0,2766937.0,"2015-02-24 06:00:00.297"
石碇區,戶政機關,新北市新店戶政事務所石碇區所,新北市石碇區湳窟20號2樓,02-26631337,www.shihding.ris.ntpc.gov.tw,316694.383,2764955.244,"2015-02-24 06:00:00.297"
石碇區,衛生機關,新北市石碇區衛生所,新北市石碇區潭邊里碇坪路一段82號,02-26631190,shiding.health.ntpc.gov.tw,316389.0,2764977.0,"2015-02-24 06:00:00.297"
石碇區,消防機關,新北市石碇消防分隊,新北市石碇區潭邊里湳窟路9之1號,02-26632234,www.fire.ntpc.gov.tw,316618.337849,2765011.59961,"2015-02-24 06:00:00.297"
石碇區,其他機關,石碇區農會,新北市石碇區潭邊里湳窟路6號,02-26631214,,316792.0,2764981.0,"2015-02-24 06:00:00.297"
石碇區,警察機關,楓子林派出所,新北市石碇區豐林里楓子林32號,02-26631285,www.xindian.police.ntpc.gov.tw,314842.0,2767020.0,"2015-02-24 06:00:00.297"
石碇區,警察機關,中民派出所,新北市石碇區中民里靜安路一段236號,02-26631254,www.xindian.police.ntpc.gov.tw,317922.0,2766867.0,"2015-02-24 06:00:00.297"
石碇區,警察機關,碧山派出所,新北市石碇區格頭里北宜路五段42號,02-26651835,www.xindian.police.ntpc.gov.tw,313800.0,2760567.0,"2015-02-24 06:00:00.297"
石碇區,警察機關,石碇分駐所,新北市石碇區碇坪路一段79號,02-26631240,www.xindian.police.ntpc.gov.tw,316688.0,2764966.0,"2015-02-24 06:00:00.297"
石碇區,警察機關,豐田派出所,新北市石碇區碇坪路二段22號,02-26631975,www.xindian.police.ntpc.gov.tw,319392.0,2763094.0,"2015-02-24 06:00:00.297"
石碇區,公所,石碇區公所,新北市石碇區石崁路25號,02-26631080,www.shiding.ntpc.gov.tw,316426.431,2764993.901,"2015-02-24 06:00:00.297"
石碇區,警察機關,石碇派出所,新北市石碇區潭邊里湳窟20號,02-26631240,www.xindian.police.ntpc.gov.tw,316982.0,2765058.0,"2015-02-24 06:00:00.297"
石碇區,其他機關,新北市石碇區調解委員會,新北市石碇區石崁路25號,02-26631080#217,,316000.179355,2765585.51131,"2015-02-24 06:00:00.297"
石碇區,警察機關,國道公路第九警察隊石碇分隊,新北市石碇區楓子林61號,02-26633335,www.hpb.gov.tw,314818.359,2767090.776,"2015-02-24 06:00:00.297"
石碇區,大專院校,私立華梵大學,新北市石碇區豐田里華梵路1號,02-26632102,www.hfu.edu.tw,319877.412764,2763705.36035,"2015-02-24 06:00:00.297"
石碇區,國民小學,市立永定國小,新北市石碇區永定里蚯蚓坑20號,02-26631288,www.tydes.ntpc.edu.tw,319464.71538,2766834.52779,"2015-02-24 06:00:00.297"
石碇區,國民小學,市立石碇國小,新北市石碇區石碇里石碇西街15號,02-26631244,www.stes.ntpc.edu.tw,316522.498817,2764911.79313,"2015-02-24 06:00:00.297"
石碇區,國民小學,市立和平國小,新北市石碇區隆盛里八分寮5號,02-26631405,www.hpps.ntpc.edu.tw,314753.574866,2767213.76965,"2015-02-24 06:00:00.297"
石碇區,國民小學,市立雲海國小,新北市石碇區格頭里北宜路五段坑內巷1號,02-26651715,www.whies.ntpc.edu.tw,314310.539588,2760747.97011,"2015-02-24 06:00:00.297"
石碇區,高中職,市立石碇高中,新北市石碇區隆盛里八分寮45號,02-26631224,www.sdhs.ntpc.edu.tw,314890.096008,2767403.63794,"2015-02-24 06:00:00.297"
石碇區,公共親子中心,石碇淡蘭公共親子中心,新北市石碇區石碇西街15號,02-26631244分機11,NULL,316521.150615,2764860.71065,"2015-02-24 06:00:00.297"
板橋區,戶政機關,新北市板橋戶政事務所,新北市板橋區中正路6號,02-29655656,www.banqiao.ris.ntpc.gov.tw,296080.857,2767295.76,"2015-02-24 06:00:00.297"
板橋區,戶政機關,新北市板橋戶政事務所海山辦事處,新北市板橋區漢生東路195之1號,02-29580977,www.banqiao.ris.ntpc.gov.tw,297447.927,2767142.734,"2015-02-24 06:00:00.297"
板橋區,衛生機關,新北市政府衛生局,新北市板橋區英士路192之1號,02-22577155,www.health.ntpc.gov.tw,296252.0,2768407.0,"2015-02-24 06:00:00.297"
板橋區,衛生機關,新北市板橋區衛生所,新北市板橋區英士路192號,02-22586606,banqiao.health.ntpc.gov.tw,296257.0,2768441.0,"2015-02-24 06:00:00.297"
板橋區,縣市政府,新北市政府,新北市板橋區中山路一段161號,02-29603456,www.ntpc.gov.tw,296969.0,2767263.0,"2015-02-24 06:00:00.297"
板橋區,公所,板橋區公所,新北市板橋區府中路30號,02-29686911,www.banqiao.ntpc.gov.tw,296334.824,2766920.825,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市消防局,新北市板橋區南雅南路二段15號,02-89519119,www.fire.ntpc.gov.tw,295819.994,2765996.069,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市莒光消防分隊,新北市板橋區莒光路161號,02-22515614,www.fire.ntpc.gov.tw,297814.458279,2768525.52852,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市板橋消防分隊,新北市板橋區重慶路293號,02-29554614,www.fire.ntpc.gov.tw,296773.99,2765759.596,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市大觀消防分隊,新北市板橋區大觀路一段38巷1之3號,02-29666144,www.fire.ntpc.gov.tw,294733.003435,2766330.13055,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市海山消防分隊,新北市板橋區英士路151號,02-22596285,www.fire.ntpc.gov.tw,296437.985264,2768514.12187,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市民生消防分隊,新北市板橋區民生路二段臨56之2號,02-29563260,www.fire.ntpc.gov.tw,297690.00775,2767762.91859,"2015-02-24 06:00:00.297"
板橋區,其他機關,新北市農會,新北市板橋區縣民大道一段291號,02-29675191,,296486.0,2766994.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,新北市政府警察局總局,新北市板橋區府中路32號,02-80725454,www.police.ntpc.gov.tw,296272.0,2766950.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,板橋分局,新北市板橋區文化路1段52號,02-29699512,www.banqiao.police.ntpc.gov.tw,296438.0,2767225.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,沙崙派出所,新北市板橋區溪北路111號,02-26812741,www.banqiao.police.ntpc.gov.tw,293453.0,2764565.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,大觀派出所,新北市板橋區大觀路二段127號,02-22752477,www.banqiao.police.ntpc.gov.tw,295010.0,2765980.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,後埔派出所,新北市板橋區成都街22號,02-29615964,www.banqiao.police.ntpc.gov.tw,296529.0,2766381.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,板橋派出所,新北市板橋區挹秀里文化路一段52號,02-29699446,www.banqiao.police.ntpc.gov.tw,296442.0,2767221.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,海山分局,新北市板橋區漢生東路195號,02-29640322,www.haishan.police.ntpc.gov.tw/,297449.0,2767137.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,海山派出所,新北市板橋區漢生東路195號1樓,02-29574370,www.haishan.police.ntpc.gov.tw/,297456.0,2767140.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,新海派出所,新北市板橋區英士路151號,02-22586867,www.haishan.police.ntpc.gov.tw/,296432.0,2768521.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,埔墘派出所,新北市板橋區中山路二段286號,02-29558223,www.haishan.police.ntpc.gov.tw/,298402.0,2767933.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,文聖派出所,新北市板橋區大同街14號,02-22583956、22583961,www.haishan.police.ntpc.gov.tw/,298178.0,2768814.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,海山交通分隊,新北市板橋區民族路57號後棟1-3樓,02-29574112,www.haishan.police.ntpc.gov.tw/,296929.0,2766895.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,板橋交通分隊,新北市板橋區區運路1號,02-29510499,www.police.ntpc.gov.tw,296938.206,2766895.451,"2015-02-24 06:00:00.297"
板橋區,警察機關,信義派出所,新北市板橋區廣權路28號,02-29592317,www.banqiao.police.ntpc.gov.tw,296558.0,2764908.0,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市溪崑消防分隊,新北市板橋區篤行路二段135號,02-26878815,www.fire.ntpc.gov.tw,293419.664659,2764558.64038,"2015-02-24 06:00:00.297"
板橋區,地政機關,新北市板橋地政事務所,新北市板橋區實踐路1號,02-29611126,www.banqiao.land.ntpc.gov.tw,296786.0,2766810.0,"2015-02-24 06:00:00.297"
板橋區,其他機關,調查局新北市調查處,新北市板橋區漢生東路193巷2號,02-29628888,,297558.0,2767196.0,"2015-02-24 06:00:00.297"
板橋區,戶政機關,新北市溪崑聯合服務中心戶政工作站,新北市板橋區溪北路111號4樓,02-26841935,www.banqiao.ris.ntpc.gov.tw,293477.714,2764554.615,"2015-02-24 06:00:00.297"
板橋區,戶政機關,新北市政府民政局,新北市板橋區中山路一段161號14樓,02-29603456#8000-819,www.ris.ntpc.gov.tw,296994.576,2767241.234,"2015-02-24 06:00:00.297"
板橋區,地政機關,新北市政府地政局,新北市板橋區中山路一段161號23~24樓,02-29603456,www.tpcland.ntpc.gov.tw,296949.713,2767180.57,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市第一消防大隊,新北市板橋區莒光路161號,02-22528119,www.fire.ntpc.gov.tw,297829.077981,2768553.00075,"2015-02-24 06:00:00.297"
板橋區,消防機關,新北市新板消防分隊,新北市板橋區民族路57號,02-29557119,www.fire.ntpc.gov.tw,296887.0,2766867.0,"2015-02-24 06:00:00.297"
板橋區,警察機關,江翠派出所,新北市板橋區吳鳳路50巷36號,02-22512588、22521225,www.haishan.police.ntpc.gov.tw/,297416.0,2769216.0,"2015-02-24 06:00:00.297"
板橋區,稅捐機關,新北市政府稅捐稽徵處板橋分處,新北市板橋區中山路一段143號4樓,02-89528200,www.tax.ntpc.gov.tw/web/SG?pageID=33419,296855.337582,2767133.7809,"2015-02-24 06:00:00.297"
板橋區,稅捐機關,新北市政府稅捐稽徵處總處,新北市板橋區中山路一段143號,02-89528200,www.tax.ntpc.gov.tw,296855.337582,2767133.7809,"2015-02-24 06:00:00.297"
板橋區,稅捐機關,財政部北區國稅局板橋分局第一辦公室,新北市板橋區文化路一段48號,02-29553569,www.ntbna.gov.tw,296416.147,2767201.487,"2015-02-24 06:00:00.297"
板橋區,稅捐機關,財政部北區國稅局板橋分局第二辦公室,新北市板橋區中山路一段143號,02-29683569,www.ntbna.gov.tw,296841.66648,2767127.89464,"2015-02-24 06:00:00.297"
板橋區,其他機關,臺灣新北地方法院公證民執非訟辦公室,新北市土城區青雲路152號6樓,02-22616714,pcd.judicial.gov.tw,296339.0,2764016.0,"2015-02-24 06:00:00.297"
板橋區,其他機關,臺灣新北地方法院板橋第二院區,新北市板橋區民生路一段30巷1號,02-29617322,pcd.judicial.gov.tw,298063.829,2767451.483,"2015-02-24 06:00:00.297"
板橋區,其他機關,新北市環境保護局,新北市板橋區民族路57號,02-29532111,www.epd.ntpc.gov.tw,296923.0,2766871.0,"2015-02-24 06:00:00.297"
板橋區,其他機關,新北市交通事件裁決處處本部,新北市板橋區中山路1段181號1、2樓,02-89786101,www.tad.ntpc.gov.tw,297203.0,2767299.0,"2015-02-24 06:00:00.297"
板橋區,監理機關,新北市交通事件裁決處板橋服務中心,新北市板橋區中山路1段143號2樓,02-89786101,www.tad.ntpc.gov.tw,296846.0,2767127.0,"2015-02-24 06:00:00.297"
中和區,捷運站,捷運秀朗橋站(施工中),新北市中和區," ",www.trtc.com.tw,302997.69039599,2764807.59367258,"2015-02-24 06:00:00.297"
板橋區,醫療中心,醫療財團法人徐元智先生醫藥基金會亞東紀念醫院,新北市板橋區南雅南路二段21號,02-89667000,,295658.6,2765556.8,"2015-02-24 06:00:00.297"
板橋區,大專院校,私立致理技術學院,新北市板橋區文化路一段313號,02-22576167,www.chihlee.edu.tw,296865.550562,2768161.96117,"2015-02-24 06:00:00.297"
板橋區,教育研究機構,財團法人資訊工業策進會資訊工程研究所,新北市板橋區縣民大道二段7號6樓,02-89691969,www.iei.iii.org.tw,296852.289,2767429.422,"2015-02-24 06:00:00.297"
板橋區,教育研究機構,醫院評鑑暨醫療品質策進會,新北市板橋區三民路二段31號5樓,02-29634055,www.tjcha.org.tw,298389.00248,2767859.20597,"2015-02-24 06:00:00.297"
板橋區,大專院校,私立亞東技術學院,新北市板橋區四川路二段58號,02-77380145,w3.oit.edu.tw,295692.488419,2765379.97048,"2015-02-24 06:00:00.297"
板橋區,大專院校,國立臺灣藝術大學,新北市板橋區大觀路一段59號,02-22722181,www.ntua.edu.tw,295186.953,2766504.543,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立大觀國小,新北市板橋區大觀路一段30號,02-29603373,www.tgps.ntpc.edu.tw,295278.531114,2766821.90495,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立中山國小,新北市板橋區大觀路二段59巷31號,02-22755313,www.jshps.ntpc.edu.tw,295244.486035,2766064.93846,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立文聖國小,新北市板橋區文聖街86號,02-22530782,www.wses.ntpc.edu.tw,298153.592197,2769128.94943,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立文德國小,新北市板橋區新翠里英士路179號,02-22577193,www.wdps.ntpc.edu.tw,296339.544468,2768314.89729,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立江翠國小,新北市板橋區松翠里文化路二段413號,02-22526880,www.ctes.ntpc.edu.tw,297776.584955,2769450.92233,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立沙崙國小,新北市板橋區篤行路二段132號,02-26812764,www.sles.ntpc.edu.tw,293408.339635,2764718.98503,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立板橋國小,新北市板橋區黃石里文化路一段23號,02-29686834,www.pcps.ntpc.edu.tw,296191.523029,2767137.9244,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立信義國小,新北市板橋區四川路二段245巷60號,02-29567817,www.thyes.ntpc.edu.tw,295664.49698,2764941.99344,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立後埔國小,新北市板橋區重慶路157號,02-29614142,www.hpes.ntpc.edu.tw,296772.528219,2766256.95665,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立重慶國小,新北市板橋區廣和街31號,02-29565592,www.cges.ntpc.edu.tw,296707.014654,2765282.5698,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立埔墘國小,新北市板橋區成功路54號,02-29616690,www.pces.ntpc.edu.tw,297882.58058,2767931.98485,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立海山國小,新北市板橋區漢生東路280號,02-29551650,www.hsps.ntpc.edu.tw,297476.548103,2766886.96242,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立國光國小,新北市板橋區中正路325巷30號,02-29680611,www.kkes.ntpc.edu.tw,295680.560037,2767969.87638,"2015-02-24 06:00:00.297"
板橋區,國民小學,市立莒光國小,新北市板橋區華翠里莒光路163號,02-22517272,www.jges.ntpc.edu.tw,297802.561861,2768686.92242,"2015-02-24 06:00:00.297"
